from,to,common_neighbors,jaccard,adamic_adar,preferential_attachment,link,prediction,probability
2467,5414,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
2472,6504,0.0,0.0,0.0,75.0,1,0.0,"[0.7657839413622198,0.23421605863778017]"
2482,6883,0.0,0.0,0.0,180.0,1,0.0,"[0.7096708570258542,0.2903291429741458]"
2484,6241,0.0,0.0,0.0,56.0,1,0.0,"[0.7750918908298627,0.22490810917013726]"
2495,2877,0.0,0.0,0.0,92.0,1,0.0,"[0.7572318869808703,0.2427681130191297]"
2495,4541,0.0,0.0,0.0,23.0,1,0.0,"[0.7906265065055522,0.20937349349444778]"
2508,3745,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
2520,3198,0.0,0.0,0.0,155.0,1,0.0,"[0.7237302094807131,0.2762697905192869]"
2525,1944,0.0,0.0,0.0,110.0,1,0.0,"[0.7479482517340313,0.25205174826596866]"
2525,2151,0.0,0.0,0.0,70.0,1,0.0,"[0.7682590816669032,0.23174091833309685]"
2529,5093,0.0,0.0,0.0,270.0,1,0.0,"[0.6557629527442692,0.3442370472557308]"
2529,6233,0.0,0.0,0.0,360.0,1,0.0,"[0.597522247325168,0.402477752674832]"
2545,783,0.0,0.0,0.0,361.0,1,0.0,"[0.5968558661876117,0.40314413381238834]"
2551,4590,0.0,0.0,0.0,25.0,1,0.0,"[0.7897078958456055,0.21029210415439448]"
2555,3402,1.0,0.047619047619047616,0.16281242427639875,85.0,1,0.0,"[0.6338732877637713,0.3661267122362287]"
2573,5749,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
2586,5568,0.0,0.0,0.0,138.0,1,0.0,"[0.7330463795441917,0.2669536204558083]"
2588,857,0.0,0.0,0.0,210.0,1,0.0,"[0.6922544539879164,0.3077455460120836]"
2588,2413,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
2588,2640,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
2588,2800,0.0,0.0,0.0,378.0,1,0.0,"[0.5854745302310004,0.4145254697689996]"
2590,3219,0.0,0.0,0.0,483.0,1,0.0,"[0.5136012024493597,0.4863987975506403]"
2605,716,0.0,0.0,0.0,56.0,1,0.0,"[0.7750918908298627,0.22490810917013726]"
2605,5295,0.0,0.0,0.0,112.0,1,0.0,"[0.7469023356714662,0.25309766432853376]"
2612,5196,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
2614,5978,0.0,0.0,0.0,165.0,1,0.0,"[0.7181571734386408,0.28184282656135917]"
2623,5651,0.0,0.0,0.0,21.0,1,0.0,"[0.7915421636685589,0.2084578363314411]"
2625,76,1.0,0.25,0.2835784920513334,6.0,1,0.0,"[0.5901287447037142,0.40987125529628576]"
2632,3745,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
2654,6325,0.0,0.0,0.0,295.0,1,0.0,"[0.6399654270828593,0.3600345729171407]"
2665,5494,0.0,0.0,0.0,46.0,1,0.0,"[0.7798841841566061,0.2201158158433939]"
2675,1134,0.0,0.0,0.0,63.0,1,0.0,"[0.771693485009917,0.22830651499008303]"
2683,5991,0.0,0.0,0.0,243.0,1,0.0,"[0.6724449264370056,0.3275550735629944]"
2687,5098,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
2690,6636,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
2696,5191,0.0,0.0,0.0,464.0,1,0.0,"[0.5267374351311261,0.47326256486887386]"
2719,3523,0.0,0.0,0.0,273.0,1,0.0,"[0.6538845208303639,0.34611547916963614]"
2732,2569,0.0,0.0,0.0,278.0,1,0.0,"[0.6507431336975263,0.34925686630247366]"
2732,6673,0.0,0.0,0.0,278.0,1,0.0,"[0.6507431336975263,0.34925686630247366]"
2732,6703,0.0,0.0,0.0,278.0,1,0.0,"[0.6507431336975263,0.34925686630247366]"
2732,7035,0.0,0.0,0.0,278.0,1,0.0,"[0.6507431336975263,0.34925686630247366]"
2737,5303,0.0,0.0,0.0,39.0,1,0.0,"[0.7831949224555229,0.2168050775444771]"
2744,4171,0.0,0.0,0.0,243.0,1,0.0,"[0.6724449264370056,0.3275550735629944]"
2778,4869,0.0,0.0,0.0,216.0,1,0.0,"[0.6887022456305282,0.3112977543694718]"
2781,170,0.0,0.0,0.0,242.0,1,0.0,"[0.6730548045254482,0.3269451954745518]"
2781,3056,0.0,0.0,0.0,242.0,1,0.0,"[0.6730548045254482,0.3269451954745518]"
2781,4811,0.0,0.0,0.0,242.0,1,0.0,"[0.6730548045254482,0.3269451954745518]"
2781,5413,0.0,0.0,0.0,484.0,1,0.0,"[0.5129091415995383,0.48709085840046173]"
2793,4245,0.0,0.0,0.0,152.0,1,0.0,"[0.7253887717650762,0.2746112282349238]"
2794,813,0.0,0.0,0.0,87.0,1,0.0,"[0.7597690518704795,0.2402309481295205]"
2794,3164,0.0,0.0,0.0,116.0,1,0.0,"[0.7448019117214015,0.25519808827859847]"
2808,2726,0.0,0.0,0.0,306.0,1,0.0,"[0.6329148352571142,0.3670851647428858]"
2808,3978,0.0,0.0,0.0,340.0,1,0.0,"[0.6107713031232743,0.3892286968767257]"
2808,4668,0.0,0.0,0.0,340.0,1,0.0,"[0.6107713031232743,0.3892286968767257]"
2825,244,0.0,0.0,0.0,495.0,1,0.0,"[0.5052937887670538,0.4947062112329462]"
2825,3271,0.0,0.0,0.0,99.0,1,0.0,"[0.7536493862873587,0.24635061371264133]"
2832,2269,0.0,0.0,0.0,162.0,1,0.0,"[0.7198362413110602,0.28016375868893983]"
2832,4587,0.0,0.0,0.0,54.0,1,0.0,"[0.7760562425401666,0.22394375745983341]"
2834,4365,0.0,0.0,0.0,68.0,1,0.0,"[0.7692440085464382,0.23075599145356185]"
2853,336,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
2858,378,0.0,0.0,0.0,144.0,1,0.0,"[0.7297812256288633,0.2702187743711367]"
2858,2203,0.0,0.0,0.0,324.0,1,0.0,"[0.6212550213228176,0.3787449786771824]"
2858,5372,0.0,0.0,0.0,36.0,1,0.0,"[0.7846027414757549,0.21539725852424507]"
2861,744,0.0,0.0,0.0,175.0,1,0.0,"[0.7125163723655932,0.2874836276344068]"
2871,1337,1.0,0.07142857142857142,0.17054278655205474,50.0,1,0.0,"[0.6596051567064118,0.34039484329358816]"
2882,2961,0.0,0.0,0.0,44.0,1,0.0,"[0.7808337979099911,0.21916620209000892]"
2883,606,0.0,0.0,0.0,143.0,1,0.0,"[0.7303271610126665,0.2696728389873335]"
2887,574,0.0,0.0,0.0,402.0,1,0.0,"[0.5692529067820066,0.4307470932179934]"
2888,4052,0.0,0.0,0.0,184.0,1,0.0,"[0.7073825041915307,0.2926174958084693]"
2899,4407,0.0,0.0,0.0,81.0,1,0.0,"[0.7627896324248388,0.23721036757516123]"
2899,4736,0.0,0.0,0.0,81.0,1,0.0,"[0.7627896324248388,0.23721036757516123]"
2899,5231,0.0,0.0,0.0,243.0,1,0.0,"[0.6724449264370056,0.3275550735629944]"
2899,6809,0.0,0.0,0.0,216.0,1,0.0,"[0.6887022456305282,0.3112977543694718]"
2904,4469,0.0,0.0,0.0,318.0,1,0.0,"[0.625157974529017,0.374842025470983]"
2905,2505,0.0,0.0,0.0,150.0,1,0.0,"[0.7264910359451291,0.2735089640548709]"
2922,3134,0.0,0.0,0.0,46.0,1,0.0,"[0.7798841841566061,0.2201158158433939]"
2930,1341,0.0,0.0,0.0,228.0,1,0.0,"[0.6815310589980627,0.31846894100193734]"
2930,3590,0.0,0.0,0.0,114.0,1,0.0,"[0.745853554210107,0.254146445789893]"
2957,4469,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
2962,4433,0.0,0.0,0.0,15.0,1,0.0,"[0.7942714169746994,0.20572858302530062]"
2963,1357,0.0,0.0,0.0,205.0,1,0.0,"[0.6951973528483972,0.30480264715160277]"
2963,1579,0.0,0.0,0.0,369.0,1,0.0,"[0.5915121318279807,0.4084878681720193]"
2997,6781,0.0,0.0,0.0,135.0,1,0.0,"[0.7346695173518204,0.2653304826481796]"
3050,2077,0.0,0.0,0.0,138.0,1,0.0,"[0.7330463795441917,0.2669536204558083]"
3065,5200,0.0,0.0,0.0,104.0,1,0.0,"[0.7510687654857173,0.24893123451428267]"
3087,3187,0.0,0.0,0.0,209.0,1,0.0,"[0.6928442959872132,0.3071557040127868]"
3087,4388,0.0,0.0,0.0,33.0,1,0.0,"[0.7860039166684527,0.2139960833315473]"
3091,5600,0.0,0.0,0.0,77.0,1,0.0,"[0.7647887617573991,0.23521123824260093]"
3097,2132,0.0,0.0,0.0,192.0,1,0.0,"[0.7027742440674157,0.29722575593258427]"
3097,2288,0.0,0.0,0.0,256.0,1,0.0,"[0.6644640184978888,0.33553598150211117]"
3097,3060,0.0,0.0,0.0,256.0,1,0.0,"[0.6644640184978888,0.33553598150211117]"
3097,7041,0.0,0.0,0.0,256.0,1,0.0,"[0.6644640184978888,0.33553598150211117]"
3133,3254,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
3136,1996,0.0,0.0,0.0,396.0,1,0.0,"[0.5733236989927569,0.4266763010072431]"
3169,1769,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
3177,5041,0.0,0.0,0.0,77.0,1,0.0,"[0.7647887617573991,0.23521123824260093]"
3177,5793,0.0,0.0,0.0,99.0,1,0.0,"[0.7536493862873587,0.24635061371264133]"
3202,948,0.0,0.0,0.0,98.0,1,0.0,"[0.7541633439427088,0.24583665605729121]"
3202,3908,0.0,0.0,0.0,14.0,1,0.0,"[0.7947237091509788,0.20527629084902121]"
3211,6340,0.0,0.0,0.0,36.0,1,0.0,"[0.7846027414757549,0.21539725852424507]"
3237,4120,0.0,0.0,0.0,122.0,1,0.0,"[0.7416298634870295,0.25837013651297047]"
3237,5548,0.0,0.0,0.0,183.0,1,0.0,"[0.7079555832932374,0.2920444167067626]"
3238,7103,0.0,0.0,0.0,36.0,1,0.0,"[0.7846027414757549,0.21539725852424507]"
3240,5735,0.0,0.0,0.0,21.0,1,0.0,"[0.7915421636685589,0.2084578363314411]"
3253,1977,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
3262,6883,0.0,0.0,0.0,216.0,1,0.0,"[0.6887022456305282,0.3112977543694718]"
3268,1976,0.0,0.0,0.0,402.0,1,0.0,"[0.5692529067820066,0.4307470932179934]"
3280,3457,0.0,0.0,0.0,77.0,1,0.0,"[0.7647887617573991,0.23521123824260093]"
3285,7005,0.0,0.0,0.0,366.0,1,0.0,"[0.593518640699605,0.406481359300395]"
3325,4392,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
3338,4951,0.0,0.0,0.0,102.0,1,0.0,"[0.7521031784642399,0.2478968215357601]"
3349,1635,0.0,0.0,0.0,130.0,1,0.0,"[0.7373606963355464,0.26263930366445365]"
3363,6284,0.0,0.0,0.0,306.0,1,0.0,"[0.6329148352571142,0.3670851647428858]"
3371,2480,0.0,0.0,0.0,245.0,1,0.0,"[0.6712234228831109,0.3287765771168891]"
3373,3450,0.0,0.0,0.0,126.0,1,0.0,"[0.739500944724749,0.26049905527525097]"
3397,3263,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
3409,3793,0.0,0.0,0.0,30.0,1,0.0,"[0.7873984469096164,0.21260155309038364]"
3414,4086,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
3418,2143,0.0,0.0,0.0,368.0,1,0.0,"[0.5921813105613389,0.40781868943866106]"
3420,713,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
3438,6822,0.0,0.0,0.0,98.0,1,0.0,"[0.7541633439427088,0.24583665605729121]"
3440,3385,0.0,0.0,0.0,273.0,1,0.0,"[0.6538845208303639,0.34611547916963614]"
3448,3605,0.0,0.0,0.0,172.0,1,0.0,"[0.7142156723378223,0.28578432766217765]"
3448,4208,0.0,0.0,0.0,172.0,1,0.0,"[0.7142156723378223,0.28578432766217765]"
3450,6900,1.0,0.07692307692307693,0.23161615589971676,45.0,1,0.0,"[0.5252329339454325,0.47476706605456753]"
3453,2705,0.0,0.0,0.0,460.0,1,0.0,"[0.5294988579432648,0.4705011420567352]"
3462,730,0.0,0.0,0.0,308.0,1,0.0,"[0.6316266729237382,0.3683733270762618]"
3475,5688,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
3476,6997,0.0,0.0,0.0,3.0,1,0.0,"[0.7996502386777885,0.2003497613222115]"
3493,963,0.0,0.0,0.0,336.0,1,0.0,"[0.6134022735169642,0.3865977264830358]"
3497,1408,0.0,0.0,0.0,20.0,1,0.0,"[0.7919988847588305,0.2080011152411695]"
3518,5420,1.0,0.1111111111111111,0.21859304439100327,24.0,1,0.0,"[0.6027451488050641,0.39725485119493587]"
3524,2066,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
3529,6340,0.0,0.0,0.0,24.0,1,0.0,"[0.7901675703739295,0.20983242962607052]"
3542,838,0.0,0.0,0.0,14.0,1,0.0,"[0.7947237091509788,0.20527629084902121]"
3551,4939,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
3557,416,0.0,0.0,0.0,102.0,1,0.0,"[0.7521031784642399,0.2478968215357601]"
3575,896,0.0,0.0,0.0,5.0,1,0.0,"[0.7987611418523651,0.20123885814763487]"
3575,2990,1.0,0.029411764705882353,0.17054278655205474,150.0,1,0.0,"[0.5557188287055863,0.4442811712944137]"
3596,7012,0.0,0.0,0.0,144.0,1,0.0,"[0.7297812256288633,0.2702187743711367]"
3599,6994,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
3613,5859,0.0,0.0,0.0,33.0,1,0.0,"[0.7860039166684527,0.2139960833315473]"
3631,5834,0.0,0.0,0.0,143.0,1,0.0,"[0.7303271610126665,0.2696728389873335]"
3633,2710,0.0,0.0,0.0,128.0,1,0.0,"[0.7384322341665092,0.26156776583349084]"
3635,810,1.0,0.043478260869565216,0.17769497622489946,140.0,1,0.0,"[0.5586255230011339,0.4413744769988661]"
3650,6780,0.0,0.0,0.0,144.0,1,0.0,"[0.7297812256288633,0.2702187743711367]"
3653,250,0.0,0.0,0.0,180.0,1,0.0,"[0.7096708570258542,0.2903291429741458]"
3653,4737,0.0,0.0,0.0,180.0,1,0.0,"[0.7096708570258542,0.2903291429741458]"
3692,2188,0.0,0.0,0.0,111.0,1,0.0,"[0.747425652146451,0.25257434785354904]"
3692,3311,0.0,0.0,0.0,37.0,1,0.0,"[0.784134206603017,0.21586579339698297]"
3692,3742,0.0,0.0,0.0,481.0,1,0.0,"[0.5149851650534771,0.48501483494652287]"
3692,6102,0.0,0.0,0.0,148.0,1,0.0,"[0.7275905372540128,0.2724094627459872]"
3706,1511,0.0,0.0,0.0,199.0,1,0.0,"[0.698707869638138,0.301292130361862]"
3706,2103,0.0,0.0,0.0,199.0,1,0.0,"[0.698707869638138,0.301292130361862]"
3706,2194,0.0,0.0,0.0,199.0,1,0.0,"[0.698707869638138,0.301292130361862]"
3706,4269,0.0,0.0,0.0,398.0,1,0.0,"[0.5719678434044384,0.4280321565955616]"
3706,4907,0.0,0.0,0.0,199.0,1,0.0,"[0.698707869638138,0.301292130361862]"
3706,5632,0.0,0.0,0.0,398.0,1,0.0,"[0.5719678434044384,0.4280321565955616]"
3706,5658,0.0,0.0,0.0,398.0,1,0.0,"[0.5719678434044384,0.4280321565955616]"
3706,6126,0.0,0.0,0.0,398.0,1,0.0,"[0.5719678434044384,0.4280321565955616]"
3706,6765,0.0,0.0,0.0,398.0,1,0.0,"[0.5719678434044384,0.4280321565955616]"
3707,3611,0.0,0.0,0.0,2.0,1,0.0,"[0.8000936818182156,0.1999063181817844]"
3728,2369,0.0,0.0,0.0,180.0,1,0.0,"[0.7096708570258542,0.2903291429741458]"
3731,3073,0.0,0.0,0.0,172.0,1,0.0,"[0.7142156723378223,0.28578432766217765]"
3735,6447,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
3742,5127,0.0,0.0,0.0,13.0,1,0.0,"[0.7951752633905611,0.2048247366094389]"
3744,3685,0.0,0.0,0.0,315.0,1,0.0,"[0.6271034017601493,0.37289659823985066]"
3756,4257,0.0,0.0,0.0,62.0,1,0.0,"[0.7721811771841186,0.2278188228158814]"
3757,383,0.0,0.0,0.0,165.0,1,0.0,"[0.7181571734386408,0.28184282656135917]"
3757,1109,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
3760,1786,0.0,0.0,0.0,365.0,1,0.0,"[0.5941867875040713,0.4058132124959287]"
3760,2178,0.0,0.0,0.0,146.0,1,0.0,"[0.7286872692550815,0.27131273074491846]"
3760,2374,0.0,0.0,0.0,73.0,1,0.0,"[0.7667761943916906,0.23322380560830935]"
3760,4645,0.0,0.0,0.0,73.0,1,0.0,"[0.7667761943916906,0.23322380560830935]"
3765,688,0.0,0.0,0.0,160.0,1,0.0,"[0.7209522191801523,0.2790477808198477]"
3784,1711,0.0,0.0,0.0,43.0,1,0.0,"[0.7813074984122133,0.21869250158778675]"
3784,3476,0.0,0.0,0.0,129.0,1,0.0,"[0.7378968183329971,0.26210318166700286]"
3784,5356,0.0,0.0,0.0,129.0,1,0.0,"[0.7378968183329971,0.26210318166700286]"
3784,6620,0.0,0.0,0.0,172.0,1,0.0,"[0.7142156723378223,0.28578432766217765]"
3788,4993,0.0,0.0,0.0,32.0,1,0.0,"[0.7864694984521227,0.21353050154787734]"
3818,2495,0.0,0.0,0.0,92.0,1,0.0,"[0.7572318869808703,0.2427681130191297]"
3829,1380,0.0,0.0,0.0,84.0,1,0.0,"[0.7612826215853066,0.23871737841469343]"
3830,2501,0.0,0.0,0.0,75.0,1,0.0,"[0.7657839413622198,0.23421605863778017]"
3839,6169,0.0,0.0,0.0,375.0,1,0.0,"[0.5874900138235698,0.4125099861764302]"
3840,6262,0.0,0.0,0.0,126.0,1,0.0,"[0.739500944724749,0.26049905527525097]"
3841,154,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
3842,7122,0.0,0.0,0.0,126.0,1,0.0,"[0.739500944724749,0.26049905527525097]"
3855,1198,0.0,0.0,0.0,480.0,1,0.0,"[0.5156770615105738,0.4843229384894262]"
3863,4114,0.0,0.0,0.0,247.0,1,0.0,"[0.6699995995927681,0.3300004004072319]"
3867,3062,0.0,0.0,0.0,312.0,1,0.0,"[0.6290447234342874,0.3709552765657126]"
3867,5966,0.0,0.0,0.0,312.0,1,0.0,"[0.6290447234342874,0.3709552765657126]"
3888,192,0.0,0.0,0.0,25.0,1,0.0,"[0.7897078958456055,0.21029210415439448]"
3902,4416,0.0,0.0,0.0,292.0,1,0.0,"[0.6418780276230404,0.35812197237695964]"
3925,2231,0.0,0.0,0.0,219.0,1,0.0,"[0.6869177416750499,0.31308225832495007]"
3925,3407,0.0,0.0,0.0,292.0,1,0.0,"[0.6418780276230404,0.35812197237695964]"
3925,4399,0.0,0.0,0.0,219.0,1,0.0,"[0.6869177416750499,0.31308225832495007]"
3926,5486,0.0,0.0,0.0,147.0,1,0.0,"[0.7281392498157345,0.2718607501842655]"
3936,1894,1.0,0.024390243902439025,0.17190663415246227,117.0,1,0.0,"[0.5702125639806253,0.42978743601937475]"
3940,4338,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
3966,1624,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
3995,6238,0.0,0.0,0.0,270.0,1,0.0,"[0.6557629527442692,0.3442370472557308]"
3996,1084,0.0,0.0,0.0,232.0,1,0.0,"[0.6791211956828608,0.3208788043171392]"
3996,6628,0.0,0.0,0.0,232.0,1,0.0,"[0.6791211956828608,0.3208788043171392]"
4004,4746,0.0,0.0,0.0,420.0,1,0.0,"[0.556986374633283,0.44301362536671696]"
4016,90,0.0,0.0,0.0,452.0,1,0.0,"[0.535016122163003,0.464983877836997]"
4016,2222,0.0,0.0,0.0,452.0,1,0.0,"[0.535016122163003,0.464983877836997]"
4018,6873,0.0,0.0,0.0,170.0,1,0.0,"[0.7153451852783425,0.28465481472165755]"
4025,5062,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
4028,3334,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
4029,6201,0.0,0.0,0.0,28.0,1,0.0,"[0.7883244417539628,0.21167555824603723]"
4033,2212,0.0,0.0,0.0,360.0,1,0.0,"[0.597522247325168,0.402477752674832]"
4038,4948,0.0,0.0,0.0,228.0,1,0.0,"[0.6815310589980627,0.31846894100193734]"
4057,4628,0.0,0.0,0.0,275.0,1,0.0,"[0.6526295574235639,0.3473704425764361]"
4057,5744,0.0,0.0,0.0,88.0,1,0.0,"[0.7592630727648508,0.24073692723514917]"
4065,2249,0.0,0.0,0.0,32.0,1,0.0,"[0.7864694984521227,0.21353050154787734]"
4076,5784,0.0,0.0,0.0,404.0,1,0.0,"[0.5678938649229871,0.4321061350770129]"
4079,6119,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
4080,6169,0.0,0.0,0.0,480.0,1,0.0,"[0.5156770615105738,0.4843229384894262]"
4087,4359,0.0,0.0,0.0,156.0,1,0.0,"[0.7231759811253247,0.27682401887467534]"
4087,6836,0.0,0.0,0.0,234.0,1,0.0,"[0.6779126638934985,0.32208733610650153]"
4090,5104,0.0,0.0,0.0,216.0,1,0.0,"[0.6887022456305282,0.3112977543694718]"
4098,6583,1.0,0.03571428571428571,0.152948702070391,120.0,1,0.0,"[0.6230551898524586,0.37694481014754144]"
4100,6863,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
4128,1005,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
4129,4377,0.0,0.0,0.0,192.0,1,0.0,"[0.7027742440674157,0.29722575593258427]"
4130,373,1.0,0.034482758620689655,0.17054278655205474,224.0,1,0.0,"[0.509550564252548,0.49044943574745203]"
4140,307,0.0,0.0,0.0,182.0,1,0.0,"[0.7085280025005621,0.29147199749943786]"
4140,1696,0.0,0.0,0.0,455.0,1,0.0,"[0.5329480790425167,0.46705192095748327]"
4140,5701,0.0,0.0,0.0,91.0,1,0.0,"[0.7577407730596053,0.2422592269403947]"
4140,5800,0.0,0.0,0.0,273.0,1,0.0,"[0.6538845208303639,0.34611547916963614]"
4151,2472,0.0,0.0,0.0,225.0,1,0.0,"[0.6833321119099365,0.3166678880900635]"
4168,6612,1.0,0.07692307692307693,0.15199298032191702,33.0,1,0.0,"[0.7130984963175977,0.2869015036824023]"
4187,5152,0.0,0.0,0.0,51.0,1,0.0,"[0.7774972471789204,0.22250275282107956]"
4195,4706,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
4213,1439,0.0,0.0,0.0,400.0,1,0.0,"[0.5706109061488815,0.42938909385111845]"
4219,3119,0.0,0.0,0.0,176.0,1,0.0,"[0.7119486014952388,0.28805139850476125]"
4225,3283,0.0,0.0,0.0,4.0,1,0.0,"[0.7992060587322827,0.20079394126771732]"
4225,6494,0.0,0.0,0.0,48.0,1,0.0,"[0.7789316207709795,0.22106837922902045]"
4230,6663,0.0,0.0,0.0,285.0,1,0.0,"[0.6463231571982732,0.35367684280172684]"
4232,4523,0.0,0.0,0.0,102.0,1,0.0,"[0.7521031784642399,0.2478968215357601]"
4240,3652,0.0,0.0,0.0,132.0,1,0.0,"[0.7362863365087433,0.2637136634912567]"
4244,756,0.0,0.0,0.0,105.0,1,0.0,"[0.7505504780887914,0.24944952191120862]"
4261,6265,0.0,0.0,0.0,9.0,1,0.0,"[0.7969741025855446,0.20302589741445543]"
4267,6638,0.0,0.0,0.0,119.0,1,0.0,"[0.7432190934001867,0.25678090659981334]"
4274,3281,0.0,0.0,0.0,76.0,1,0.0,"[0.7652867172357362,0.23471328276426384]"
4281,1456,0.0,0.0,0.0,60.0,1,0.0,"[0.7731543566905966,0.22684564330940338]"
4282,1428,0.0,0.0,0.0,448.0,1,0.0,"[0.5377716291030241,0.4622283708969759]"
4282,6374,0.0,0.0,0.0,320.0,1,0.0,"[0.6238587689976607,0.3761412310023393]"
4282,6862,0.0,0.0,0.0,128.0,1,0.0,"[0.7384322341665092,0.26156776583349084]"
4314,4551,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
4330,5722,0.0,0.0,0.0,322.0,1,0.0,"[0.6225577791522462,0.3774422208477538]"
4347,6431,0.0,0.0,0.0,246.0,1,0.0,"[0.670611800443859,0.32938819955614096]"
4356,3264,0.0,0.0,0.0,98.0,1,0.0,"[0.7541633439427088,0.24583665605729121]"
4404,5242,0.0,0.0,0.0,280.0,1,0.0,"[0.6494828858459597,0.3505171141540403]"
4406,2660,0.0,0.0,0.0,364.0,1,0.0,"[0.5948545857401719,0.4051454142598281]"
4411,5841,0.0,0.0,0.0,192.0,1,0.0,"[0.7027742440674157,0.29722575593258427]"
4425,565,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
4436,2424,0.0,0.0,0.0,66.0,1,0.0,"[0.7702260013508418,0.22977399864915815]"
4442,1229,0.0,0.0,0.0,456.0,1,0.0,"[0.5322584761120254,0.46774152388797463]"
4444,584,0.0,0.0,0.0,182.0,1,0.0,"[0.7085280025005621,0.29147199749943786]"
4466,5553,1.0,0.058823529411764705,0.20065789214663352,80.0,1,0.0,"[0.5588838809547801,0.44111611904521986]"
4477,5392,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
4494,1394,0.0,0.0,0.0,170.0,1,0.0,"[0.7153451852783425,0.28465481472165755]"
4508,243,0.0,0.0,0.0,153.0,1,0.0,"[0.7248366056419114,0.27516339435808856]"
4508,2015,0.0,0.0,0.0,81.0,1,0.0,"[0.7627896324248388,0.23721036757516123]"
4509,3089,0.0,0.0,0.0,70.0,1,0.0,"[0.7682590816669032,0.23174091833309685]"
4543,2382,0.0,0.0,0.0,7.0,1,0.0,"[0.7978690967981577,0.20213090320184235]"
4561,6078,0.0,0.0,0.0,276.0,1,0.0,"[0.6520012782574444,0.34799872174255564]"
4572,6737,0.0,0.0,0.0,156.0,1,0.0,"[0.7231759811253247,0.27682401887467534]"
4591,4166,0.0,0.0,0.0,140.0,1,0.0,"[0.7319607868010749,0.2680392131989251]"
4602,1341,0.0,0.0,0.0,384.0,1,0.0,"[0.5814350306213697,0.4185649693786303]"
4611,2377,0.0,0.0,0.0,50.0,1,0.0,"[0.7779761086767486,0.2220238913232514]"
4630,1899,0.0,0.0,0.0,294.0,1,0.0,"[0.6406034580475786,0.35939654195242143]"
4634,3813,0.0,0.0,0.0,180.0,1,0.0,"[0.7096708570258542,0.2903291429741458]"
4639,1297,0.0,0.0,0.0,345.0,1,0.0,"[0.6074735127767148,0.3925264872232852]"
4639,1784,0.0,0.0,0.0,345.0,1,0.0,"[0.6074735127767148,0.3925264872232852]"
4639,6497,0.0,0.0,0.0,460.0,1,0.0,"[0.5294988579432648,0.4705011420567352]"
4640,4985,0.0,0.0,0.0,63.0,1,0.0,"[0.771693485009917,0.22830651499008303]"
